source_gene_symbol	source_symbol_norm	gene_id	source_mapping_status	n_source_gene_ids	source_log2fc_control	source_log2fc_cko	source_rss_shift	source_rss_sign	our_log2fc_wt	our_log2fc_cko	our_delta_cko_minus_wt	our_delta_sign	matched_our_tested_universe	source_padj_control	source_padj_cko	our_padj_wt	our_padj_cko	significant_wt_side	significant_cko_side	present_wt_bendpoint	present_cko_bendpoint	present_shared_bendpoint	present_cko_only_bendpoint	present_wt_only_bendpoint	direction_consistent_with_source_rss	appears_in_retained_go_terms	appears_in_anchor_gene_table
KPNA2RT	KPNA2RT	ENSMUSG00000066878	unique_symbol	1	0.291168696926448	0.794904710196064	0.503736013269616	positive	0.412613693729129	0.637388364781251	0.22477467105212207	positive	True	0.307688183633367	0.000672308882542027	0.527591088375599	0.287926535693277	False	False	False	False	False	False	False	True	False	False
KPRP	KPRP	ENSMUSG00000059832	unique_symbol	1	7.74031869965204	8.71924435842428	0.9789256587722406	positive	7.44432776503754	7.83264880926399	0.38832104422644953	positive	True	3.76682467317423e-15	5.44384553514033e-19	7.40765797560333e-14	2.3923942309934203e-15	True	True	False	False	False	False	False	True	False	False
KRT13	KRT13	ENSMUSG00000044041	unique_symbol	1	-1.19419383890779	-0.131465609247082	1.062728229660708	positive					False	0.0413404283793605	0.879973649649981			False	False	False	False	False	False	False	False	False	False
KRT2	KRT2	ENSMUSG00000064201	unique_symbol	1	-0.0885937257463638	1.08865172351718	1.1772454492635438	positive					False	0.905271168713004	0.0198355184230248			False	False	False	False	False	False	False	False	False	False
KRT6A	KRT6A	ENSMUSG00000058354	unique_symbol	1	9.66604379647563	9.24116841758154	-0.4248753788940913	negative	9.6213374865642	9.09346253216542	-0.5278749543987793	negative	True	2.37834005533585e-21	1.27413942044649e-19	2.97199491759459e-21	4.0949884757833904e-19	True	True	True	True	True	False	False	True	True	False
KRT6B	KRT6B	ENSMUSG00000023041	unique_symbol	1	5.50865444436588	4.7971012022359	-0.7115532421299804	negative					False	2.0847326118458e-05	0.000287896451029082			False	False	False	False	False	False	False	False	False	False
KY	KY	ENSMUSG00000035606	unique_symbol	1	-0.310590934301399	-1.01215376779823	-0.7015628334968309	negative	-0.414411268961527	-1.25103508299011	-0.836623814028583	negative	True	0.491007301082524	0.00243847658039439	0.322430179419242	0.0002742274751819	False	True	False	False	False	False	False	True	False	False
LAGE3	LAGE3	ENSMUSG00000015289	unique_symbol	1	-0.0360139103825728	-0.417509932515191	-0.3814960221326182	negative	-0.0332023687380873	-0.416916566115017	-0.3837141973769297	negative	True	0.828569027264085	9.59505853657964e-06	0.813844929838363	2.75310301057692e-06	False	True	False	False	False	False	False	True	False	False
LAMB3	LAMB3	ENSMUSG00000026639	unique_symbol	1	-0.0905119785901501	-0.405765324074002	-0.3152533454838519	negative	1.55404282427877	0.804178663319099	-0.749864160959671	negative	True	0.602936876072581	0.000590816886198331	6.2598545369969e-06	0.0261206766799402	True	True	False	False	False	False	False	True	False	False
LBX2	LBX2	ENSMUSG00000034968	unique_symbol	1	-0.192344801857393	-1.31293331077948	-1.120588508922087	negative	-0.256328731335923	-1.60421523504652	-1.347886503710597	negative	True	0.688439306045873	2.48287634475533e-05	0.743323851017377	0.0031196542115083	False	True	False	False	False	False	False	True	False	False
LCE1A1	LCE1A1	ENSMUSG00000057609	unique_symbol	1	2.70419110975238	4.90241407624545	2.1982229664930704	positive					False	0.00026342748720974	8.58145789669271e-06			False	False	False	False	False	False	False	False	False	False
LCE1G	LCE1G	ENSMUSG00000027919	unique_symbol	1	4.31988483775046	5.23621122504233	0.9163263872918694	positive	6.42636891621486	6.35345033436601	-0.07291858184884958	negative	True	1.21534037522864e-48	2.27403729168687e-47	6.92433748510933e-24	1.62158127656924e-23	True	True	True	True	True	False	False	False	True	False
LCE6A	LCE6A	ENSMUSG00000086848	unique_symbol	1	1.42488800341674	1.03915490130298	-0.38573310211376	negative	1.55853367910831	1.08390849915453	-0.47462517995377995	negative	True	4.61174518080298e-05	0.00646109581353555	2.55757099581993e-05	0.0055257766645259	True	True	False	False	False	False	False	True	False	False
LEAP2	LEAP2	ENSMUSG00000036216	unique_symbol	1	0.524603144649129	1.07891665225763	0.5543135076085008	positive					False	0.356581920845706	0.0445907531860376			False	False	False	False	False	False	False	False	False	False
LGR6	LGR6	ENSMUSG00000042793	unique_symbol	1	0.0441036616971191	-0.557327006111253	-0.6014306678083721	negative	0.110516146271649	-0.636900775988549	-0.747416922260198	negative	True	0.918676504495903	0.0260145207242011	0.76055712435475	0.0105015377732772	False	True	False	False	False	False	False	True	False	False
LHX4	LHX4	ENSMUSG00000026468	unique_symbol	1	-0.087460089911179	-0.990524335613383	-0.903064245702204	negative					False	0.910092987131626	0.0375735107943868			False	False	False	False	False	False	False	False	False	False
LIMA1	LIMA1	ENSMUSG00000023022	unique_symbol	1	0.327430344325919	-0.0771928712451529	-0.4046232155710719	negative	0.344706822196039	-0.0886178559577453	-0.4333246781537843	negative	True	0.0440433131382597	0.731235484804757	0.0375657899237744	0.66817834113542	True	False	False	False	False	False	False	True	False	False
LIN28B	LIN28B	ENSMUSG00000063804	unique_symbol	1	0.0376781245485016	0.36431833591838	0.32664021136987836	positive	0.125398996747732	0.39698534050839	0.27158634376065804	positive	True	0.863223721906751	0.00506413219802435	0.510137925330706	0.0108197407602298	False	True	False	False	False	False	False	True	False	False
LINCRED1	LINCRED1	ENSMUSG00000120246	unique_symbol	1	1.44550138307976	1.02840103565103	-0.41710034742873003	negative	1.67023308096354	1.17389519923482	-0.49633788172871984	negative	True	0.00845332238729282	0.0440971133588513	0.0153126805594968	0.0770596303221362	True	False	False	False	False	False	False	True	False	False
LIPN	LIPN	ENSMUSG00000024770	unique_symbol	1	3.05495207479567	4.27163240658388	1.2166803317882096	positive	2.802225016022	4.41483325676778	1.61260824074578	positive	True	1.38848430759806e-05	3.3645434085623e-08	8.01319992996285e-05	6.4056107082976e-07	True	True	False	False	False	False	False	True	False	False
LMBR1	LMBR1	ENSMUSG00000010721	ambiguous_symbol	2	-0.321087464487859	0.121405048411029	0.442492512898888	positive	0.0214185984837406	0.141003436560249	0.1195848380765084	positive	True	0.00974988736135887	0.0121216968561993	0.761568018950204	0.0043633076055119	False	True	False	False	False	False	False	True	False	False
LMBR1	LMBR1	ENSMUSG00000105741	ambiguous_symbol	2	-0.321087464487859	0.121405048411029	0.442492512898888	positive	-0.317833213832585	0.0613044822874376	0.3791376961200226	positive	True	0.00974988736135887	0.0121216968561993	0.0068918175233004	0.688460070668444	True	False	False	False	False	False	False	True	False	False
LMO4	LMO4	ENSMUSG00000028266	unique_symbol	1	0.29920313508607	-0.121731193436452	-0.420934328522522	negative	0.312947513276262	-0.108215434080289	-0.421162947356551	negative	True	0.0234122449857854	0.450102752757589	0.0171908918114044	0.490434412595675	True	False	False	False	False	False	False	True	False	False
LMTK3	LMTK3	ENSMUSG00000062044	unique_symbol	1	-0.0369939325596265	0.270318808919891	0.30731274147951754	positive	-0.0274416374245627	0.289247798611195	0.31668943603575767	positive	True	0.822751226342542	0.00739292310789369	0.867360911576162	0.0082446668075424	False	True	False	False	False	False	False	True	False	False
LOXL1	LOXL1	ENSMUSG00000032334	unique_symbol	1	0.381949496375163	-0.834071397661695	-1.216020894036858	negative	0.384495008074932	-0.821694413146377	-1.2061894212213091	negative	True	0.464061018509703	0.0448616716929571	0.430709346533554	0.0469777073176477	False	True	False	False	False	False	False	True	False	False
LOXL2	LOXL2	ENSMUSG00000034205	unique_symbol	1	0.69878585676503	0.310835553942248	-0.38795030282278203	negative	0.7392318232262	0.376358651920218	-0.36287317130598196	negative	True	1.7334430127698e-05	0.0941065445754798	1.63832672498546e-06	0.0226040416558202	True	True	False	False	False	False	False	True	False	False
LRATD2	LRATD2	ENSMUSG00000072568	unique_symbol	1	0.129291709160187	-0.26998107067555	-0.399272779835737	negative	0.103555719611836	-0.313328745253791	-0.416884464865627	negative	True	0.31819617826739	0.0118202817617958	0.518476328118259	0.0146788767416626	False	True	False	False	False	False	False	True	False	False
LRIT1	LRIT1	ENSMUSG00000041044	unique_symbol	1	1.29271065287018	0.303468119762182	-0.9892425331079979	negative	1.35526246156628	0.410755013848167	-0.944507447718113	negative	True	0.0150930017638114	0.675614142323085	0.0260089535406255	0.572161382669686	True	False	False	False	False	False	False	True	False	False
LRP5	LRP5	ENSMUSG00000024913	unique_symbol	1	0.386574654896427	-0.144837569047145	-0.531412223943572	negative	0.403591288045831	-0.157971931613582	-0.561563219659413	negative	True	0.0173805907978205	0.474405391206374	0.0174929230682402	0.425102091110883	True	False	False	False	False	False	False	True	False	False
LRP8OS3	LRP8OS3	ENSMUSG00000087200	unique_symbol	1	-0.508276667645349	-0.912244832142239	-0.40396816449689	negative	-0.448274564559822	-0.917658072807039	-0.46938350824721703	negative	True	0.0119620762741568	9.37713519650924e-07	0.040305492387664	3.35974093141436e-06	True	True	False	False	False	False	False	True	False	False
LRR1	LRR1	ENSMUSG00000034883	unique_symbol	1	0.714666663875157	-1.2151799007286	-1.929846564603757	negative					False	0.301615922375156	0.0455588204548423			False	False	False	False	False	False	False	False	False	False
LRRC1	LRRC1	ENSMUSG00000032352	unique_symbol	1	0.0470517255935555	-0.321292476020482	-0.36834420161403747	negative	0.0712390131009643	-0.312871199312853	-0.3841102124138173	negative	True	0.783307758092434	0.00199460432302917	0.672172482459592	0.0109344841726326	False	True	False	False	False	False	False	True	False	False
LRRC17	LRRC17	ENSMUSG00000039883	unique_symbol	1	-0.579242477966971	-0.972182954850004	-0.392940476883033	negative	-0.581717904691765	-0.998341832444787	-0.41662392775302204	negative	True	0.00185390898296078	1.98644284911289e-08	0.0014354924479554	5.1321724116930305e-09	True	True	False	False	False	False	False	True	False	False
LRRC25	LRRC25	ENSMUSG00000049988	unique_symbol	1	0.726092738020817	0.397255505050706	-0.32883723297011097	negative	0.746043690416847	0.431277111109359	-0.314766579307488	negative	True	0.0147347078608508	0.236658878272491	0.0135889876886167	0.186230762210055	True	False	False	False	False	False	False	True	False	False
LRRC26	LRRC26	ENSMUSG00000026961	unique_symbol	1	-0.691316379126898	-0.320582330197354	0.37073404892954404	positive					False	0.000434594618729217	0.18536716112495			False	False	False	False	False	False	False	False	False	False
LRRC36	LRRC36	ENSMUSG00000054320	unique_symbol	1	-0.627373345905724	-0.286862430574986	0.340510915330738	positive	-0.231267870141197	-0.59245005866093	-0.36118218851973305	negative	True	1.47599131518511e-06	0.052915070261859	0.502581547556061	0.033717499033819	False	True	False	False	False	False	False	False	False	False
LRRC74B	LRRC74B	ENSMUSG00000022759	unique_symbol	1	2.26294639714002	-0.917030573354143	-3.1799769704941627	negative					False	0.0174371778872952	0.45293146600928			False	False	False	False	False	False	False	False	False	False
LRRD1	LRRD1	ENSMUSG00000040367	unique_symbol	1	-0.0842929909691481	-1.03751880997174	-0.953225819002592	negative					False	0.880744056736956	0.00168082310490909			False	False	False	False	False	False	False	False	False	False
LRRK1	LRRK1	ENSMUSG00000015133	unique_symbol	1	-0.0695923033193257	-0.52136973933842	-0.4517774360190943	negative	-0.0671661301321718	-0.559155831669241	-0.49198970153706917	negative	True	0.780714220165487	0.000581818545495668	0.77749674088238	0.0004805288553561	False	True	False	False	False	False	False	True	False	False
LSMEM1	LSMEM1	ENSMUSG00000071342	unique_symbol	1	1.13101063424737	-0.11277536352976	-1.24378599777713	negative	0.270433126834178	-1.5887193360102	-1.859152462844378	negative	True	0.00346399717764924	0.856270963837192	0.755441415620903	0.0112885749980042	False	True	False	False	False	False	False	True	False	False
LY6C1	LY6C1	ENSMUSG00000079018	unique_symbol	1	0.572984485906794	0.0293918105402182	-0.5435926753665757	negative	0.623965471540257	0.0482654467162654	-0.5757000248239916	negative	True	0.000103088336224942	0.909519792139534	7.84129793602683e-05	0.834637452723711	True	False	False	False	False	False	False	True	False	False
LYPD1	LYPD1	ENSMUSG00000026344	unique_symbol	1	-0.617311453854943	-0.176203647911712	0.441107805943231	positive	-0.598401083548445	-0.181039624995618	0.417361458552827	positive	True	0.00431908132317124	0.542191862533817	0.0087558154561796	0.518633238122636	True	False	False	False	False	False	False	True	False	False
LYVE1	LYVE1	ENSMUSG00000030787	unique_symbol	1	0.562804227775438	0.0652921691123075	-0.49751205866313053	negative	0.588006713472951	0.0537329001111985	-0.5342738133617525	negative	True	0.00418007676608521	0.834431240531134	0.003139085365565	0.849551800301853	True	False	False	False	False	False	False	True	False	False
MAB21L1	MAB21L1	ENSMUSG00000056947	unique_symbol	1	-0.850072943822877	-0.47791513921934	0.37215780460353703	positive	-0.868104064243345	-0.48562790368028	0.38247616056306494	positive	True	5.15998872607421e-12	0.000289626328891244	2.5688529173018e-11	0.0004446065592858	True	True	False	False	False	False	False	True	False	False
MAN1A	MAN1A	ENSMUSG00000003746	unique_symbol	1	0.697055657377305	0.046567465530029	-0.650488191847276	negative	0.724595509730768	0.0630393050619087	-0.6615562046688593	negative	True	0.00318286819539522	0.906756925822942	0.0009646728753745	0.841989411758823	True	False	False	False	False	False	False	True	False	False
MAP3K19	MAP3K19	ENSMUSG00000051590	unique_symbol	1	1.82069222440191	1.00257599861911	-0.8181162257827999	negative	3.24194973003923	1.31277173455044	-1.92917799548879	negative	True	7.91238703598917e-05	0.050376389199367	2.06525960304625e-06	0.0464604040606957	True	True	False	False	False	False	False	True	False	False
MAP4K1	MAP4K1	ENSMUSG00000037337	unique_symbol	1	-0.0262304086429241	-0.500337244990706	-0.4741068363477819	negative	-0.0258066284340681	-0.485229099867458	-0.4594224714333899	negative	True	0.943482762464676	0.0205490390364426	0.943328435040364	0.0433605438831564	False	True	False	False	False	False	False	True	False	False
MATN1	MATN1	ENSMUSG00000040533	unique_symbol	1	0.59679324329951	-2.32137549211444	-2.91816873541395	negative					False	0.631384452909046	0.00383819852049162			False	False	False	False	False	False	False	False	False	False
MATN3	MATN3	ENSMUSG00000020583	unique_symbol	1	-0.807876911221988	-2.94386856928733	-2.135991658065342	negative					False	0.614167157189874	0.00555139205211696			False	False	False	False	False	False	False	False	False	False
MBOAT4	MBOAT4	ENSMUSG00000071113	unique_symbol	1	0.548829827912194	0.873958415074356	0.325128587162162	positive	0.61033906722592	1.02019479896428	0.4098557317383599	positive	True	0.00304942412857997	5.54566228349032e-07	0.0121373309799876	9.12818079946878e-06	True	True	False	False	False	False	False	True	False	False
MCIDAS	MCIDAS	ENSMUSG00000074651	unique_symbol	1	-0.427627492975344	-0.808897532228378	-0.381270039253034	negative	-0.856734389381784	-1.02945620621182	-0.17272181683003596	negative	True	0.333094489014064	0.0348308951233831	0.156316481567007	0.0617662252894503	False	False	False	False	False	False	False	True	False	False
MCM3	MCM3	ENSMUSG00000041859	unique_symbol	1	0.53456035438168	0.103044344868312	-0.43151600951336805	negative	0.560572495215361	0.0933188620144377	-0.4672536332009233	negative	True	0.0287343736099802	0.769898494849489	0.0221260191562942	0.772524769796639	True	False	False	False	False	False	False	True	False	False
MCOLN3	MCOLN3	ENSMUSG00000036853	unique_symbol	1	3.33214527472856	2.67059947285213	-0.66154580187643	negative	3.82222109965714	2.38774723814891	-1.4344738615082302	negative	True	6.60192241043152e-05	7.7759071090396e-05	0.0011105952648916	0.0034405274832295	True	True	False	False	False	False	False	True	False	False
MDFIC	MDFIC	ENSMUSG00000041390	unique_symbol	1	0.419134494164096	0.0532894095532261	-0.3658450846108699	negative	0.408212225399409	0.0482380822956146	-0.3599741431037944	negative	True	0.0180782647589674	0.846612623192557	0.0260491023698705	0.847483951062419	True	False	False	False	False	False	False	True	False	False
MDH1B	MDH1B	ENSMUSG00000025963	unique_symbol	1	-0.0115175319311587	-0.486868220759822	-0.4753506888286633	negative	0.0385753008066572	-0.47228608317525	-0.5108613839819072	negative	True	0.970668695281289	0.00467656235094679	0.910843337296793	0.0412172937185356	False	True	False	False	False	False	False	True	False	False
